Epoch,Train MSE,Val MSE
210,0.02290760736890182,0.029009944803657987
211,0.022790363080754966,0.025027504989079068
212,0.02266715044256099,0.025735435120406606
213,0.022621982624966227,0.025883311671870097
214,0.022871852991823666,0.027589729499249233
215,0.022888838073718335,0.028133429054703032
216,0.02286932079824145,0.026561382980573745
217,0.022617695128132484,0.026799338559309643
218,0.022972312181474205,0.024316594802907536
219,0.022725899519766876,0.02433576833988939
220,0.02289623950055973,0.027222716382571628
221,0.022879785239071904,0.026223238646274523
222,0.022889748070679027,0.024642261898233778
223,0.022701507467709617,0.030842869054703487
224,0.022722278136068474,0.02668245438308943
225,0.022720002809059833,0.028414763244135038
226,0.022969678434693885,0.023680232820056733
227,0.022919645343355076,0.029067354099381538
228,0.02290581281625939,0.03042818765555109
229,0.02298537697531506,0.03078541017714001
230,0.02274186225485302,0.024404027543607213
231,0.022689885008120966,0.024674135304632642
232,0.022771414146273435,0.027685497576991718
233,0.02274814476733079,0.0284340726655154
234,0.022771277381274515,0.025141450354740733
235,0.022786598016848108,0.02857415590967451
236,0.022943086342183415,0.02564479410648346
237,0.022915523298486264,0.02937622412684418
238,0.022768447889450066,0.027901096890370052
239,0.022628875248535664,0.027787172102502415
240,0.022925075110114976,0.025021167649399666
241,0.023009382043323832,0.029812511056661606
242,0.022968724258467108,0.023243815327684086
243,0.02290170490295587,0.02575489240033286
244,0.022981231586037282,0.031604450107330366
245,0.022777263788941376,0.02428560916866575
246,0.022784463548196292,0.027280308040125028
247,0.022976304800389057,0.025739116505497976
248,0.022972301641356444,0.030542073327870595
249,0.022881618171127258,0.02469641635460513
250,0.022764113179580894,0.024063550024515108
251,0.022854624628396093,0.027113043570092747
252,0.022732257865324706,0.023322061857297308
253,0.022583316520837966,0.029528301918790453
254,0.02275086464193053,0.03113700511554877
255,0.022696710832996996,0.024419012346438
256,0.022852096372021888,0.02466749284593832
257,0.022755996262777353,0.02750052201251189
258,0.02287817835629343,0.02536011061498097
259,0.022836778022928866,0.027366043645001593
260,0.023128585399178687,0.03420545054333551
261,0.022869493076187408,0.02611840720332804
262,0.02285766172150295,0.02746646079633917
263,0.022724680005834844,0.030090810642355963
264,0.022829066303943445,0.027031175703519865
265,0.02284068406788175,0.02689160592854023
266,0.022753001765130523,0.025342913965384167
267,0.022903933529993016,0.02664119386602016
268,0.022988391683219436,0.026345819323545412
269,0.0227393565063705,0.025565533056145624
270,0.022906483613891516,0.027817007952502797
271,0.02264069685500539,0.026111915796285586
272,0.022787837010479258,0.027079603767820766
273,0.022817070478807665,0.026397572386832463
274,0.022765177039953764,0.027331739309288207
275,0.022996938257606445,0.031737073457666805
276,0.022799901474646465,0.03056983303810869
277,0.02290458267855787,0.02496826018960703
278,0.02292928439815958,0.030766156457719348
279,0.02294309657000139,0.024715203880554155
280,0.02286979662042535,0.028921451419591904
281,0.022891207280273208,0.031000662949823198
282,0.022776136598633433,0.025468257743687855
283,0.02279478360614377,0.030955195249546142
284,0.02276810838612254,0.02700479727770601
285,0.022555014352777045,0.023251599321762722
286,0.022705997658257714,0.02659817785024643
287,0.022683263382690395,0.026306897313112303
288,0.022806236609638094,0.02616194954940251
289,0.022558295753544677,0.03037892007047222
290,0.022607739245195588,0.025325894976655643
291,0.022726044069953308,0.025111214213428042
292,0.022786255858972402,0.025755113700316065
293,0.022493923573704538,0.025436727773575557
294,0.023128551760030362,0.0296024340426638
295,0.02283783061820233,0.030521657495271592
296,0.022710605039300318,0.025036960485435668
297,0.022727067353661187,0.02684926206157321
298,0.02279007192812637,0.026961413788653556
299,0.02282060967189466,0.026517386769964582
300,0.02293493389012571,0.024394763899700984
