Epoch,Train MSE,Val MSE
133,0.024351728437024923,0.021955991502512585
134,0.02425916242368874,0.022268449040976437
135,0.024335895243677356,0.020821155472235245
136,0.024090931861705724,0.021504742178049954
137,0.024130154644981736,0.02153666215864095
138,0.0241286686089422,0.020979134704579006
139,0.024055654870434887,0.020734239877624946
140,0.02400663426323306,0.021307228810407898
141,0.0240315469425349,0.02083027515221726
142,0.02430171537257376,0.02076213349672881
143,0.023975848419857875,0.020991225811568173
144,0.023937254035401912,0.02084835415536707
145,0.024241635265449684,0.021743786436590282
146,0.023750127825353826,0.020785887302322822
147,0.024178585547599055,0.020876126194542103
148,0.02379978031274818,0.020863516425544567
149,0.02403306836883227,0.021370163018053227
150,0.023745942550400894,0.020715933293104172
151,0.02419585202421461,0.02058282968672839
152,0.023834147135771457,0.020682720975442367
153,0.024014603878770555,0.021375075659968636
154,0.023661160908107246,0.020704503255811604
155,0.023671887726301237,0.020747863602909176
156,0.023796764135892903,0.021478770300745964
157,0.024227790246229796,0.021735130724581806
158,0.023645827391495306,0.02105899883264845
159,0.02396298676640505,0.021287353709340096
160,0.023901933316318763,0.020908692851662636
161,0.02382087845000483,0.021536111323670906
162,0.02380592260687124,0.02198713645339012
163,0.023852893927445013,0.020758442072705788
164,0.0237777134891422,0.02129936336793683
165,0.02385038718403805,0.021184253591028126
166,0.02396194188899937,0.02128681354224682
167,0.023661657657829068,0.021559920331293888
168,0.024377144784444853,0.021390952000563793
169,0.02379905700772291,0.02116009525277398
170,0.02369571596916233,0.02056601440364664
171,0.023907425746853863,0.021368601274761288
172,0.023908938746899366,0.021065305241129616
173,0.023726543766402063,0.020902739160440185
174,0.023756759396443766,0.021844309162009846
175,0.023895677046052048,0.02247029763053764
176,0.023869092110544443,0.02077636850828474
177,0.023731179468865906,0.02114256996322762
178,0.02407702553041634,0.020800284194675358
179,0.024221072106489112,0.021499172530391
180,0.02374456627737908,0.02104079435494813
181,0.024031213573401884,0.020697517489845104
182,0.024054660883155606,0.021014660766178913
183,0.02519474590995482,0.022561775351112538
184,0.023902245420252995,0.020897863432765007
185,0.02373990228044845,0.02101001092656092
186,0.02406800218990871,0.021188909018581562
187,0.023975338055086986,0.02069733241064982
188,0.023838007556540624,0.02118465287441557
189,0.02388167782642302,0.021102693778547375
190,0.02443859921324821,0.021847580982880158
191,0.02411561616740766,0.02201984551819888
192,0.024054705320547026,0.02139538899064064
193,0.023923497380954877,0.0211970391259952
194,0.023776422143869456,0.020815238187258892
195,0.02409615915357357,0.02198440869423476
196,0.023719155828335454,0.020943306217139416
197,0.02396070467130769,0.022136353464289146
198,0.0238302554048243,0.021236018362370403
199,0.023810972260045155,0.02141944014213302
200,0.023962828641136486,0.02212332341481339
201,0.023977604206828845,0.021606850014491516
202,0.024053427878589856,0.021241265433755787
203,0.023617140172670286,0.02083897235041315
204,0.023725741786793583,0.021101596172560345
205,0.024055054699558587,0.021876306696371597
206,0.023726942771602245,0.02115278538655151
207,0.023822273859488114,0.021719733083789997
208,0.02401364878529594,0.02116299234330654
209,0.024047714724604572,0.02151907743378119
210,0.024017319438003358,0.02091732502660968
211,0.024051228737724677,0.02155463160438971
212,0.023919871808694943,0.021072099493308502
213,0.02413781929672474,0.02143044024705887
214,0.024166504564207224,0.021224946630272
215,0.024334290774450415,0.021100378002632748
216,0.02360489649609441,0.020659211853688412
217,0.023952351262172062,0.021649993109432133
218,0.02467121986583585,0.021995162083344025
219,0.02397525603217738,0.020803624086759308
220,0.02391892179314579,0.021019281819462776
221,0.023790905473842508,0.02102029611441222
222,0.024057393294892142,0.02090523832223632
223,0.023977745546116716,0.02079818787222559
224,0.023714109700882717,0.020830354568633167
225,0.023857523199348224,0.020989252085035496
226,0.024190870579332113,0.02116226980632002
227,0.02404430131649687,0.020695577629587868
228,0.023985941140424637,0.02087001367048784
229,0.024013566540642864,0.0218551079319282
230,0.02385288942605257,0.020735477181998165
231,0.024102276656776667,0.022714259441603313
232,0.023942228051878157,0.021093922413208267
233,0.023831924711841913,0.020674921572208405
234,0.02359627994398276,0.02070325477556749
235,0.02370332782378509,0.02078722637485374
236,0.02408661622376669,0.021920944987372917
237,0.023751967165264346,0.020844258876009422
238,0.02434056110325314,0.021263914690776306
239,0.023683064107206605,0.02067029442299496
240,0.023802118775035654,0.021027938039465385
241,0.024158057490629808,0.021715796975926918
242,0.023779033594543024,0.020868686281821945
243,0.02435060672550684,0.02197750759395686
244,0.024783217370332705,0.021526737815954468
245,0.02451537950851378,0.02409630234945904
246,0.024437819829299337,0.023076102645559746
247,0.02419107500463724,0.022469239140098744
248,0.02463381513509722,0.025995793837037953
249,0.023831392283595744,0.020756438374519348
250,0.023624589356283348,0.021416445178064434
251,0.023745337013332618,0.021228322251276535
252,0.02408482096645804,0.02186655659567226
253,0.024505354175787596,0.022023544223471123
254,0.024884133377955073,0.02169150384989652
255,0.023857509717345238,0.021200808442451737
256,0.02393015471863605,0.02085320786996321
257,0.023803892878017256,0.02082927575842901
258,0.023719693068414927,0.0207669831473719
259,0.02395775880930679,0.02217511477118189
260,0.0238559564708599,0.02140638113699176
261,0.023805211431213787,0.020732111551544884
262,0.024151828650030353,0.020865710452198982
263,0.02384217775293759,0.020715340463952583
264,0.02447690896778589,0.023261366073380817
265,0.023687632820968117,0.02115339193154465
266,0.023795972179089273,0.020859381861307404
267,0.024054314630726974,0.02161023139276288
268,0.023834386840462685,0.020990040153265
269,0.023829187266528606,0.021027772602709858
270,0.02423918894713833,0.020753722976554523
271,0.023733007898997693,0.02088853936981071
272,0.023751265125437862,0.02145539562810551
273,0.024040213630845148,0.020955697379328987
274,0.02376519285497211,0.020722638984972782
275,0.023817662704026417,0.022263626652685078
276,0.023797066350068365,0.021107323298400097
277,0.023867532411324128,0.02090545523573052
278,0.023822570197461618,0.021602681922641667
279,0.023749862908430043,0.02087619799104604
280,0.023997375431160133,0.021890914575620132
281,0.023860473562741562,0.020875370129942894
282,0.023915403988212347,0.020744075998663902
283,0.023894593873549076,0.021584641188383102
284,0.02387016880813809,0.021065233444625683
285,0.023522777083728994,0.02126509069719098
286,0.02382629710648741,0.020922670987519352
287,0.023777389011922338,0.02065264315090396
288,0.023602313295538937,0.020677377723834732
289,0.023872963596312774,0.02097399194132198
290,0.023760890277723472,0.021048029546033253
291,0.02382123769660081,0.021030036563223057
292,0.023976934608072042,0.020787209103053265
293,0.023798889103567318,0.021561800756237724
294,0.02360437690679516,0.02068031630055471
295,0.02376750980814298,0.021816210821270943
296,0.02416740127262615,0.02207442999563434
297,0.024014831609314398,0.020779126577756622
298,0.02378419174679688,0.0217034307054498
299,0.024323974492117054,0.023391191762956707
300,0.024047178992380697,0.021288618445396423
